chr	rs	ps	n_miss	b	beta	gamma
9	rs111532363	138260066	1	7.496973e-04	1.508959e-04	1
9	rs6538020	138260292	2	-5.893802e-04	-2.578078e-05	1
9	rs4842262	138260519	5	-4.114851e-04	-3.927318e-06	1
9	rs2094971	138261157	3	-4.229893e-04	-4.020917e-06	1
9	rs7041650	138262633	0	-1.074901e-03	-1.783855e-05	1
9	rs4841971	138263531	3	-3.166243e-04	-2.985832e-06	1
9	rs7040000	138263731	1	-8.648910e-04	-1.290883e-05	1
9	rs117031138	138264398	15	-1.239058e-03	-8.811127e-05	1
9	rs35119343	138264495	2	-7.545341e-04	-1.215287e-05	1
9	rs13294563	138264642	2	-7.267829e-04	-1.161622e-05	1
9	rs868339	138264877	2	-2.699701e-04	-2.570911e-06	1
9	chr9:138265532:D	138265532	4	-9.720912e-04	-1.538356e-05	1
9	rs117383646	138265798	2	6.379983e-04	8.782595e-05	1
9	rs4842263	138265825	7	-7.197730e-04	-7.467655e-06	1
9	rs7867171	138266811	3	4.184371e-04	7.224295e-06	1
9	rs11103849	138267570	3	-3.996232e-04	-5.529371e-06	1
9	rs12552143	138267722	2	-5.490781e-04	-7.865440e-06	1
9	rs12552649	138267777	2	-1.951038e-04	-2.592337e-06	1
9	rs1467775	138267854	3	-2.748036e-04	-2.637924e-06	1
9	rs7035419	138268422	2	-1.885591e-04	-2.487199e-06	1
9	rs58796696	138268595	2	-5.441370e-04	-7.729269e-06	1
9	rs75824829	138268602	5	2.402474e-04	2.834144e-05	1
9	rs12343127	138268609	2	-2.504367e-04	-3.325880e-06	1
9	rs10745404	138268891	2	-1.708566e-04	-2.250018e-06	1
9	rs10745405	138268983	2	-3.430360e-04	-4.640963e-06	1
9	rs117287430	138269063	3	4.815399e-04	5.682767e-05	1
9	rs1011471	138269164	2	-3.430360e-04	-4.640962e-06	1
9	rs1537192	138269863	9	-6.517017e-05	-4.741916e-06	1
9	rs35330848	138270153	4	2.717713e-04	2.650640e-06	1
9	rs11103850	138270241	1	-1.370429e-05	-1.876080e-07	1
9	rs1574155	138270987	3	2.647301e-04	3.979239e-06	1
9	rs62573677	138271005	30	1.114986e-03	3.590470e-05	1
9	rs76908309	138271173	10	-8.780315e-04	-1.778596e-04	1
9	rs4842264	138272456	4	5.862787e-04	5.826294e-06	1
9	rs72764631	138273790	18	-1.624867e-05	-6.560593e-07	1
9	rs7029858	138273821	2	7.570895e-04	1.047597e-05	1
9	rs11103852	138273999	3	4.174430e-04	5.511499e-06	1
9	rs9802821	138274058	34	2.838056e-04	4.255370e-06	1
9	rs9802822	138274060	34	1.878473e-05	2.811630e-07	1
9	rs12238007	138274187	10	8.482421e-04	2.971855e-05	1
9	rs7042225	138274938	3	8.973357e-04	1.241245e-05	1
9	rs12551795	138275169	4	-3.026344e-04	-5.820156e-06	1
9	rs12552848	138275363	2	8.919621e-04	1.391541e-05	1
9	chr9:138275435:I	138275435	4	2.533364e-04	3.311074e-06	1
9	rs79247436	138275526	3	9.284252e-04	1.286480e-05	1
9	rs11789484	138275572	2	8.899789e-04	1.223525e-05	1
9	rs9410019	138275622	11	1.695988e-03	2.888802e-05	1
9	chr9:138275651:D	138275651	3	8.696334e-04	1.250498e-05	1
9	rs11792346	138275685	3	1.018106e-03	1.554295e-05	1
9	rs10858396	138275776	2	7.702417e-04	1.109159e-05	1
9	rs35415293	138276153	2	4.630215e-04	6.909600e-05	1
9	rs11103853	138276239	4	3.816228e-04	5.418210e-06	1
9	rs35860308	138276354	2	9.599516e-04	1.464412e-05	1
9	rs62573681	138276561	4	1.183967e-03	7.355568e-05	1
9	rs35828543	138276805	12	1.058517e-03	5.207632e-05	1
9	rs35201006	138276815	5	3.807052e-04	1.764450e-05	1
9	rs113414123	138276835	18	4.711785e-04	1.267961e-05	1
9	rs34969053	138276995	12	4.372290e-04	1.967273e-05	1
9	rs112100360	138279458	0	-1.723950e-04	-3.469084e-05	1
9	rs11103855	138279497	9	7.658688e-04	9.587414e-06	1
9	rs112218834	138280053	2	8.654262e-04	2.237675e-04	1
9	rs112516270	138281372	0	-2.200083e-04	-4.367142e-05	1
9	rs10858398	138281409	32	8.362964e-04	1.222161e-05	1
9	rs10858399	138281410	32	8.362964e-04	1.222161e-05	1
9	rs34773616	138281785	5	1.264126e-04	2.265719e-06	1
9	rs112915971	138282317	0	-2.232892e-04	-4.305563e-05	1
9	rs111578108	138282435	0	-2.232892e-04	-4.305564e-05	1
9	rs9409942	138282515	1	6.635110e-06	8.172531e-07	1
9	chr9:138282620:D	138282620	14	8.311061e-04	2.879915e-05	1
9	rs11999123	138283031	1	-2.434891e-04	-3.385097e-05	1
9	rs12004618	138283037	1	-2.434891e-04	-3.385097e-05	1
9	rs11999137	138283053	1	-2.434891e-04	-3.385096e-05	1
9	rs12006170	138283090	1	-2.237089e-04	-3.085770e-05	1
9	rs11999624	138283101	1	-2.237089e-04	-3.085770e-05	1
9	rs76822281	138283257	1	-2.237089e-04	-3.085770e-05	1
9	rs113312751	138283259	1	-2.237089e-04	-3.085770e-05	1
9	rs112436102	138283375	1	-1.463955e-04	-2.066005e-05	1
9	rs57978248	138283391	16	4.456408e-04	4.921987e-06	1
9	rs111911199	138283411	1	-1.395711e-04	-2.087024e-05	1
9	rs76558147	138283477	1	-2.237089e-04	-3.085770e-05	1
9	rs11103859	138283999	12	-1.691481e-03	-3.019899e-05	1
9	rs10776950	138284123	16	-1.981122e-03	-3.695420e-05	1
9	rs4841972	138284278	16	-1.908830e-03	-3.310878e-05	1
9	rs4841974	138284439	17	-3.865273e-04	-1.157119e-05	1
9	rs4841975	138284471	16	-1.860567e-03	-3.112358e-05	1
9	rs4841976	138284483	16	-1.875844e-03	-3.166228e-05	1
9	rs4841977	138284557	17	-1.830297e-03	-3.048544e-05	1
9	rs10776808	138284755	16	-2.031841e-03	-3.854478e-05	1
9	rs9409943	138284872	16	-6.142106e-04	-1.854471e-05	1
9	rs34432345	138284948	7	3.053692e-04	9.080318e-06	1
9	rs9409883	138285012	4	-1.800008e-03	-3.177344e-05	1
9	rs10858098	138285401	4	-1.947871e-03	-3.710432e-05	1
9	rs7854805	138285782	5	-1.656550e-03	-2.670882e-05	1
9	rs7854943	138285930	3	-1.968069e-03	-3.816411e-05	1
9	rs11794746	138285959	3	-8.656964e-05	-9.889478e-06	1
9	rs11788653	138286187	3	-5.000950e-04	-9.833496e-05	1
9	rs7855390	138286247	3	-2.049183e-03	-4.238038e-05	1
9	rs11102985	138287569	3	-2.113630e-03	-4.601542e-05	1
9	rs11793910	138288235	8	-2.311522e-03	-9.190380e-05	1
9	rs11790190	138288566	8	-2.159099e-03	-7.187253e-05	1
9	rs10858099	138288866	8	-2.133786e-03	-6.950945e-05	1
9	rs9409888	138289000	7	-5.177767e-04	-5.956050e-05	1
9	rs114431193	138289929	4	-2.867841e-04	-3.266320e-05	1
9	rs7861729	138290327	5	-2.079690e-03	-4.387881e-05	1
9	rs6537892	138290332	5	-2.152196e-03	-4.857998e-05	1
9	rs34186229	138290544	8	4.977166e-04	1.661441e-05	1
9	rs12684658	138290780	10	-2.663524e-03	-1.544761e-04	1
9	rs149984234	138291555	1	4.838769e-04	2.018571e-04	1
9	rs28602425	138292176	8	-2.652622e-03	-1.454970e-04	1
9	rs13294986	138292538	0	-2.046403e-03	-4.092164e-05	1
9	rs13295172	138292637	0	-2.179106e-03	-4.851165e-05	1
9	rs11791092	138292663	2	-2.191688e-03	-4.973178e-05	1
9	rs11792479	138292665	2	-2.191688e-03	-4.973184e-05	1
9	rs2094969	138292875	5	-1.503340e-03	-2.137412e-05	1
9	rs2094970	138292879	5	-1.455097e-03	-2.010948e-05	1
9	rs914400	138293208	5	-1.568318e-03	-2.318789e-05	1
9	rs914399	138293271	6	-1.737902e-03	-2.955976e-05	1
9	rs12683591	138294158	7	-2.357149e-03	-8.369487e-05	1
9	rs72764649	138294366	7	8.468349e-04	6.475797e-05	1
9	chr9:138296440:D	138296440	9	-7.230283e-04	-4.891623e-05	1
9	rs17583891	138296584	8	9.732776e-04	1.087356e-04	1
9	rs9409948	138298164	2	-2.835659e-03	-1.202037e-04	1
9	rs11102987	138298545	2	-2.766835e-03	-1.092001e-04	1
9	chr9:138299736:I	138299736	13	-8.234791e-04	-3.923288e-05	1
9	rs9409950	138300745	1	-4.349425e-04	-6.833344e-05	1
9	rs9409951	138300935	2	-3.444520e-05	-1.901552e-06	1
9	rs7860239	138302283	2	-6.246058e-04	-5.829274e-05	1
9	rs7873874	138302726	2	-3.970004e-04	-2.441253e-05	1
9	rs7873878	138302734	2	-1.973359e-04	-1.211965e-05	1
9	rs61375810	138303478	1	-5.326964e-04	-7.804966e-05	1
9	rs7867655	138303698	19	9.796520e-04	1.665274e-05	1
9	rs75698070	138303972	8	-3.062852e-03	-5.929094e-03	1
9	rs12351329	138304419	17	1.494640e-03	3.582655e-05	1
9	rs12682853	138304502	14	-2.027509e-03	-3.241469e-04	1
9	rs9409952	138304551	23	-1.725191e-03	-3.065247e-05	1
9	rs12339791	138304559	21	1.229255e-03	2.584055e-05	1
9	chr9:138304780:D	138304780	1	-2.946300e-04	-2.188982e-05	1
9	rs78267806	138305014	18	1.224692e-03	2.464061e-05	1
9	rs79619775	138305015	18	1.183489e-03	2.319922e-05	1
9	rs55938215	138305349	1	5.353691e-05	1.010767e-05	1
9	rs11102990	138305619	9	1.566984e-03	4.278667e-05	1
9	chr9:138305828:I	138305828	9	1.973573e-03	9.408494e-05	1
9	rs34901388	138305834	7	1.967449e-03	9.037042e-05	1
9	rs6537893	138306060	4	-2.459785e-03	-9.956033e-04	1
9	rs6537894	138306196	10	1.694431e-03	4.862590e-05	1
9	rs7865828	138306254	9	1.649229e-03	4.749416e-05	1
9	rs7865850	138306289	9	1.597681e-03	4.392246e-05	1
9	rs7864986	138306324	11	1.512944e-03	4.058115e-05	1
9	rs2921314	138306350	8	1.730347e-03	4.868029e-05	1
9	rs7851809	138306364	9	1.715313e-03	5.328872e-05	1
9	rs7851934	138306467	8	1.715714e-03	5.330189e-05	1
9	rs12351234	138306570	9	1.390523e-03	3.422728e-05	1
9	rs12347037	138306614	9	1.624998e-03	4.691823e-05	1
9	rs2921315	138306640	8	1.883927e-03	6.059568e-05	1
9	rs12685288	138306669	7	-2.358974e-03	-5.789523e-04	1
9	rs2003415	138306688	8	1.587785e-03	4.068691e-05	1
9	rs2989737	138306760	10	1.445447e-03	3.457956e-05	1
9	rs11794447	138306825	6	-2.365936e-03	-6.018941e-04	1
9	rs2005581	138306888	6	1.891231e-03	6.305770e-05	1
9	rs2891605	138307082	10	1.928530e-03	6.233226e-05	1
9	rs11792680	138307107	7	1.282588e-03	2.929000e-05	1
9	rs4006808	138307153	12	1.978534e-03	1.153211e-04	1
9	rs12342591	138307169	8	2.079008e-03	8.810050e-05	1
9	rs2921317	138307410	8	2.280908e-03	1.365494e-04	1
9	rs2921318	138307453	7	2.030307e-03	7.761062e-05	1
9	rs13299363	138307596	7	1.641850e-03	5.172863e-05	1
9	rs2987632	138307613	8	1.901712e-03	6.092079e-05	1
9	rs13298195	138307633	7	1.429026e-03	4.016405e-05	1
9	rs13298339	138307641	7	1.163330e-03	2.686525e-05	1
9	rs13299502	138307642	7	1.163330e-03	2.686523e-05	1
9	rs7468510	138307754	7	1.465816e-03	3.996315e-05	1
9	rs2989740	138307768	2	5.253367e-04	6.075064e-05	1
9	rs13299686	138307770	7	1.576168e-03	4.686378e-05	1
9	rs7470374	138307779	7	1.576168e-03	4.686371e-05	1
9	rs13299700	138307798	7	1.645395e-03	5.196532e-05	1
9	rs10119600	138308443	7	2.015955e-03	7.233607e-05	1
9	rs73668846	138308518	2	1.245793e-04	2.397442e-05	1
9	rs55934133	138309624	4	1.667239e-03	5.242649e-05	1
9	rs56347188	138309671	4	1.667239e-03	5.242639e-05	1
9	rs35532724	138310046	5	1.751697e-03	4.859294e-05	1
9	rs17499507	138310423	4	1.731697e-03	5.799494e-05	1
9	rs34096799	138310563	4	1.731697e-03	5.799481e-05	1
9	rs7044895	138310930	5	1.776912e-03	4.989432e-05	1
9	rs13297925	138311526	4	1.731155e-03	5.757060e-05	1
9	chr9:138311647:I	138311647	13	8.448456e-04	2.442673e-05	1
