chr	rs	ps	n_miss	b	beta	gamma
17	rs159247	32739593	0	1.539463e-04	2.708339e-06	1
17	rs150509	32739642	0	1.606556e-03	3.265194e-05	1
17	rs150510	32740067	0	1.664389e-03	3.451732e-05	1
17	rs150511	32740225	0	1.595548e-03	3.215219e-05	1
17	rs150512	32740410	0	1.664389e-03	3.451731e-05	1
17	rs117816917	32740781	0	4.300505e-06	3.264571e-07	1
17	rs150513	32740965	2	1.526278e-03	2.961867e-05	1
17	rs150514	32740988	0	1.606811e-03	3.223222e-05	1
17	chr17:32741076:D	32741076	3	-1.603754e-04	-2.646012e-05	1
17	rs150515	32741394	0	1.664389e-03	3.451730e-05	1
17	rs80083910	32741501	3	3.372381e-04	2.056573e-05	1
17	rs150516	32741608	0	1.664389e-03	3.451730e-05	1
17	rs150517	32741719	0	1.664389e-03	3.451729e-05	1
17	rs150388	32742334	0	1.664389e-03	3.451729e-05	1
17	rs210835	32742415	0	1.664389e-03	3.451729e-05	1
17	rs150518	32742620	0	1.606811e-03	3.223220e-05	1
17	rs150519	32743209	0	1.664389e-03	3.451728e-05	1
17	rs150520	32743279	0	1.664389e-03	3.451727e-05	1
17	rs159245	32743565	2	1.091795e-03	2.218057e-04	1
17	rs150521	32743870	0	1.735989e-03	3.709513e-05	1
17	rs4795917	32745024	15	1.262480e-03	4.971157e-05	1
17	chr17:32745124:D	32745124	11	9.397390e-04	5.082106e-05	1
17	rs7217062	32745163	25	9.438429e-04	1.932807e-05	1
17	chr17:32745211:D	32745211	5	1.046034e-04	8.713627e-06	1
17	rs159244	32745633	12	7.657687e-04	2.686516e-05	1
17	rs17577327	32745745	12	9.065324e-04	3.386920e-05	1
17	rs77485896	32745842	14	-1.165791e-03	-6.114761e-05	1
17	rs62062300	32746977	11	6.631425e-04	2.232466e-05	1
17	rs886160	32746979	1	-1.076037e-03	-1.726138e-05	1
17	rs886161	32747064	4	-1.040876e-03	-1.668324e-05	1
17	rs62062301	32747840	12	6.717570e-04	2.262313e-05	1
17	rs62062302	32747871	12	6.717570e-04	2.262313e-05	1
17	rs756882	32748060	0	-1.482363e-03	-2.708825e-05	1
17	rs78439530	32748418	3	-1.705720e-04	-1.226760e-05	1
17	rs62062303	32748966	12	6.734970e-04	2.267394e-05	1
17	rs7209076	32749003	8	1.189761e-03	2.654513e-05	1
17	rs17577440	32749694	10	8.074386e-04	3.612033e-05	1
17	rs60699531	32749750	10	8.074386e-04	3.612032e-05	1
17	chr17:32750073:D	32750073	12	6.387530e-04	2.126985e-05	1
17	chr17:32750074:D	32750074	12	6.303789e-04	2.086470e-05	1
17	rs4795919	32750617	15	5.504214e-04	8.832382e-06	1
17	rs56064432	32750808	12	8.271526e-04	2.965993e-05	1
17	rs62062305	32751484	13	8.801629e-04	3.222647e-05	1
17	chr17:32751891:D	32751891	6	5.088522e-04	3.306354e-05	1
17	rs16969807	32751993	19	1.544850e-03	5.843985e-05	1
17	rs17661111	32752056	13	8.723364e-04	3.184822e-05	1
17	rs12938628	32752110	6	7.504237e-04	6.072790e-05	1
17	rs16969810	32752130	10	8.608987e-04	3.682108e-05	1
17	rs35596435	32752248	20	1.586025e-03	6.185860e-05	1
17	rs143725031	32752318	2	5.054885e-04	1.004869e-04	1
17	rs35407990	32752339	6	7.504237e-04	6.072790e-05	1
17	rs76760996	32752413	6	8.199914e-04	1.132572e-04	1
17	rs34403670	32752416	6	7.373842e-04	4.918170e-05	1
17	rs12939824	32752458	6	7.734262e-04	5.289208e-05	1
17	rs35142915	32752482	6	7.561461e-04	5.132444e-05	1
17	rs7215683	32752603	6	7.561461e-04	5.132445e-05	1
17	rs7210611	32753024	6	8.481355e-04	6.123669e-05	1
17	rs17661147	32753128	9	1.274115e-03	3.251563e-05	1
17	rs17661177	32753158	13	7.543234e-04	2.600762e-05	1
17	rs17661219	32753821	21	1.349002e-03	2.752455e-05	1
17	rs72827094	32754068	6	7.450382e-04	6.958186e-05	1
17	rs9896056	32754438	4	-4.575067e-04	-1.575441e-05	1
17	chr17:32754541:I	32754541	8	-2.027933e-04	-8.482880e-06	1
