chr	rs	ps	n_miss	b	beta	gamma
17	rs76095966	55798268	3	-9.000324e-04	-5.378967e-05	1
17	chr17:55799917:I	55799917	5	-1.751244e-03	-3.633730e-04	1
17	rs9910424	55799993	0	4.229871e-03	5.060274e-05	1
17	rs886929	55800643	6	4.218800e-03	7.458324e-05	1
17	rs78226651	55800730	4	-1.347487e-04	-7.723226e-06	1
17	rs16942243	55801046	1	-2.109059e-04	-6.124884e-06	1
17	rs8080517	55801131	7	-2.123050e-03	-1.368340e-05	1
17	rs16942245	55801529	0	7.578606e-04	1.114966e-04	1
17	rs8067261	55802620	4	7.334452e-04	1.927722e-05	1
17	rs6503832	55802887	4	9.710858e-04	2.679283e-05	1
17	rs8071655	55803032	12	-1.107769e-03	-6.231339e-06	1
17	rs78136106	55803571	5	5.879127e-04	1.625872e-05	1
17	rs3883320	55803955	3	4.112077e-03	1.391886e-04	1
17	rs3883321	55804006	3	-2.399729e-03	-1.741102e-05	1
17	rs740439	55804463	0	-2.469813e-03	-1.757188e-05	1
17	rs80139513	55804553	1	-4.196634e-04	-1.119132e-05	1
17	rs12453873	55804691	3	1.402922e-03	1.945841e-05	1
17	rs16942253	55805299	4	-3.876657e-03	-4.687018e-05	1
17	rs79709597	55805435	3	3.874763e-03	1.266402e-04	1
17	rs77323055	55806102	2	-1.622307e-03	-4.764045e-04	1
17	rs78858420	55806196	2	1.655684e-03	9.451431e-05	1
17	rs16942255	55807463	2	1.534554e-03	7.680245e-05	1
17	rs75282550	55807757	2	1.328279e-03	7.464402e-05	1
17	rs9905773	55808064	1	-3.571514e-03	-7.824604e-05	1
17	chr17:55808289:D	55808289	2	1.260269e-03	7.022953e-05	1
17	chr17:55808290:D	55808290	2	1.260269e-03	7.022954e-05	1
17	rs17737897	55808358	2	2.845353e-04	1.025519e-05	1
17	rs12453502	55808745	2	3.380225e-03	8.040853e-05	1
17	rs77827465	55808788	2	1.217372e-03	6.382293e-05	1
17	rs117133131	55808878	0	6.077755e-04	9.287835e-05	1
17	rs4793565	55809518	0	-3.552610e-03	-7.701060e-05	1
17	rs78843036	55809811	0	-6.251017e-04	-1.028741e-04	1
17	rs76894341	55809863	4	1.009218e-03	2.949241e-05	1
17	rs9944404	55809972	1	-2.909710e-03	-4.314596e-05	1
17	rs8074377	55810287	0	-3.638588e-03	-9.498561e-05	1
17	rs113125078	55810438	2	1.461786e-03	8.935346e-05	1
17	rs116986409	55810495	0	6.077755e-04	9.287838e-05	1
17	rs4793905	55810801	2	3.919304e-03	1.046704e-04	1
17	rs4793906	55811013	2	2.407626e-03	6.837188e-05	1
17	rs4793907	55811044	1	3.564957e-03	9.049991e-05	1
17	rs78285746	55811076	2	1.291582e-03	6.358656e-05	1
17	rs7207914	55812097	3	4.260911e-03	8.432480e-05	1
17	rs79300589	55812346	0	6.077755e-04	9.287844e-05	1
17	rs183358480	55812405	1	5.680184e-04	4.515201e-05	1
17	rs7208319	55812518	2	3.078460e-04	6.580712e-06	1
17	rs9916043	55813260	0	-3.595804e-03	-8.028591e-05	1
17	rs12451538	55813277	1	3.822422e-03	1.233261e-04	1
17	rs78531681	55813778	2	1.566275e-03	1.066536e-04	1
17	rs8075326	55813869	0	-3.563777e-03	-7.776535e-05	1
17	rs62060705	55813893	2	3.524790e-04	7.736709e-06	1
17	rs8076175	55813900	1	-1.468883e-03	-6.648865e-05	1
17	rs78140659	55813901	1	3.678039e-03	1.083395e-04	1
17	rs111332052	55814229	4	8.565696e-04	2.782931e-05	1
17	rs118003613	55814714	3	-1.478463e-04	-2.135553e-05	1
17	rs8076475	55814749	0	-4.166706e-03	-1.338335e-04	1
17	rs113562120	55814903	2	1.704848e-03	1.342940e-04	1
17	chr17:55814911:D	55814911	4	1.310634e-03	4.915057e-05	1
17	rs16942275	55815327	1	4.283890e-03	1.828128e-04	1
17	rs17841589	55815433	1	4.283890e-03	1.828132e-04	1
17	rs4793566	55815469	0	-1.274867e-03	-7.286448e-06	1
17	rs112859699	55816000	0	6.378578e-04	9.658062e-05	1
17	rs7211686	55816300	0	-1.274867e-03	-7.286449e-06	1
17	rs58186177	55816427	0	1.762050e-04	1.481300e-05	1
17	rs2058104	55816722	0	-4.335774e-03	-1.583551e-04	1
17	rs9906591	55816832	1	-2.083350e-03	-1.369045e-05	1
17	chr17:55816866:D	55816866	3	1.183555e-03	1.736572e-05	1
17	chr17:55816868:D	55816868	3	5.846481e-04	7.541407e-06	1
17	rs886926	55817413	0	-1.371960e-03	-7.931107e-06	1
17	chr17:55817490:I	55817490	4	3.764014e-04	7.489882e-06	1
17	rs886925	55817649	2	-2.128054e-03	-1.412886e-05	1
17	rs16942302	55817986	0	2.282867e-04	1.963628e-05	1
17	rs7212186	55818454	0	-1.369952e-03	-7.913371e-06	1
17	rs2332966	55819335	1	-2.147389e-03	-1.422613e-05	1
17	rs2004600	55819790	3	1.125092e-03	1.627131e-05	1
17	rs116882610	55819938	6	4.352876e-03	1.456864e-03	1
17	rs3871596	55820307	0	-3.605283e-03	-8.126495e-05	1
17	rs3883322	55820399	0	-3.954697e-03	-1.112005e-04	1
17	rs4793911	55820456	3	8.604579e-04	4.716982e-06	1
17	rs4793912	55820512	3	3.778543e-04	2.021430e-06	1
17	rs62060707	55820766	2	3.524790e-04	7.736694e-06	1
17	rs9789054	55820940	1	5.951278e-03	6.422155e-04	1
17	rs1990231	55821002	1	-2.462621e-03	-1.755252e-05	1
17	rs9910446	55821485	1	-2.462621e-03	-1.755253e-05	1
17	rs12451748	55822171	1	-2.593515e-03	-1.910885e-05	1
17	rs12451753	55822214	2	-2.956279e-03	-2.426971e-05	1
17	rs12449409	55822467	1	-2.462621e-03	-1.755253e-05	1
17	rs7220397	55823522	1	-2.462621e-03	-1.755254e-05	1
17	rs8077059	55823552	1	-4.734334e-03	-1.883177e-04	1
17	rs62060708	55823997	2	5.889270e-04	9.576156e-06	1
17	rs8081251	55824033	1	-2.462621e-03	-1.755252e-05	1
17	rs9905339	55824331	0	-4.024867e-03	-1.154329e-04	1
17	rs9905938	55824351	1	-3.151610e-03	-2.703999e-05	1
17	chr17:55824592:D	55824592	2	8.336486e-04	2.242220e-05	1
17	rs8064970	55824687	1	-3.189481e-03	-2.760382e-05	1
17	rs8067868	55824949	0	-3.885874e-03	-1.045432e-04	1
17	rs9303396	55825118	0	-3.751438e-03	-9.339090e-05	1
17	chr17:55825311:D	55825311	18	-1.268041e-03	-1.704122e-05	1
17	chr17:55825312:D	55825312	24	-1.625139e-03	-2.000025e-05	1
17	rs77465608	55825450	4	4.667632e-03	2.238864e-03	1
