chr	rs	ps	n_miss	b	beta	gamma
3	rs17027151	31210280	1	-2.441454e-04	-7.191512e-06	1
3	rs17027153	31210523	0	9.568600e-04	1.164698e-05	1
3	rs140641696	31210611	3	-8.755155e-05	-5.361572e-06	1
3	rs9836252	31210857	0	7.532034e-04	8.705624e-06	1
3	rs62233900	31211117	0	7.532034e-04	8.705624e-06	1
3	rs62233901	31211137	1	8.280666e-04	9.707867e-06	1
3	chr3:31211167:I	31211167	8	-1.401223e-04	-1.810147e-06	1
3	chr3:31211169:D	31211169	2	-1.598232e-04	-1.960778e-06	1
3	rs79295558	31211169	8	-1.379967e-04	-1.781128e-06	1
3	rs77107205	31211170	8	-1.401223e-04	-1.810148e-06	1
3	rs12633471	31211468	0	7.532034e-04	8.705624e-06	1
3	rs9824001	31211754	0	6.703454e-04	7.556378e-06	1
3	rs9841687	31211843	0	7.557128e-04	8.743295e-06	1
3	rs4955376	31212214	0	7.557128e-04	8.743295e-06	1
3	rs4955377	31212593	0	7.557128e-04	8.743296e-06	1
3	rs7621709	31213208	0	7.557128e-04	8.743296e-06	1
3	rs9834245	31213582	0	7.557128e-04	8.743296e-06	1
3	rs9852012	31213689	0	7.557128e-04	8.743296e-06	1
3	rs9815030	31213992	0	7.557128e-04	8.743297e-06	1
3	rs17027171	31214282	0	1.010698e-03	1.249029e-05	1
3	rs13319491	31214332	0	7.557128e-04	8.743297e-06	1
3	rs17027174	31214397	0	8.346019e-04	9.806326e-06	1
3	rs17027178	31214444	0	7.557128e-04	8.743298e-06	1
3	chr3:31214515:D	31214515	1	1.078011e-03	1.352627e-05	1
3	rs12487139	31214572	0	7.463317e-04	8.659421e-06	1
3	rs57758816	31214591	0	-6.287744e-04	-2.088826e-05	1
3	chr3:31214609:I	31214609	0	7.274550e-04	8.405395e-06	1
3	rs7647376	31214831	0	7.557128e-04	8.743300e-06	1
3	rs62233902	31215384	0	7.302880e-04	8.399195e-06	1
3	rs17027184	31215709	0	7.114113e-04	8.149076e-06	1
