chr	rs	ps	n_miss	b	beta	gamma
7	rs960257	147874331	37	-2.847502e-04	-1.943761e-06	1
7	rs2972121	147875438	7	8.288800e-04	6.486885e-06	1
7	rs2972120	147876632	12	-1.856408e-04	-1.241152e-06	1
7	chr7:147876727:D	147876727	5	7.518199e-04	5.842688e-06	1
7	rs4236490	147876866	8	-2.010445e-04	-1.331552e-06	1
7	rs56070964	147877002	2	7.511504e-04	5.823292e-06	1
7	rs76623118	147877458	2	1.358382e-04	1.003428e-06	1
7	rs2906284	147877944	9	-3.948413e-04	-2.698018e-06	1
7	rs2972118	147878316	9	-3.841539e-04	-2.614882e-06	1
7	rs59800292	147878370	8	-2.770168e-04	-1.846111e-06	1
7	rs62471739	147878616	5	3.290088e-05	2.550394e-07	1
7	rs2906283	147878619	1	6.515942e-04	4.936851e-06	1
7	rs80068121	147878745	5	1.084544e-04	8.356895e-07	1
7	rs10260743	147879154	1	6.689666e-04	5.083438e-06	1
7	rs12536530	147879386	0	-1.180767e-04	-7.743638e-07	1
7	rs2972106	147879557	0	-6.892579e-04	-5.025925e-06	1
7	rs1859537	147880163	3	-5.909600e-04	-4.228557e-06	1
7	rs2906282	147880396	0	6.746234e-04	5.150979e-06	1
7	rs2972105	147880479	0	-6.998952e-04	-5.113073e-06	1
7	rs2972104	147880562	2	8.081340e-04	6.371028e-06	1
7	rs2860473	147880626	2	-4.042753e-05	-2.649504e-07	1
7	rs113531317	147880701	2	1.446906e-04	1.069860e-06	1
7	rs2972103	147880714	10	3.257136e-05	2.409043e-07	1
7	rs17170872	147880961	1	-3.089169e-05	-2.022607e-07	1
7	rs2972102	147881158	1	-8.843453e-04	-6.847312e-06	1
7	rs2906314	147882056	1	-9.067292e-04	-7.068538e-06	1
7	rs73170517	147882255	1	1.345697e-05	1.045862e-07	1
7	rs2040921	147882266	0	7.227406e-05	4.738979e-07	1
7	rs73170519	147883007	1	1.345697e-05	1.045862e-07	1
7	rs17170876	147883608	0	5.202631e-05	3.410943e-07	1
7	rs28477355	147883619	3	6.170340e-04	4.911339e-06	1
7	rs12703997	147884267	0	6.555819e-05	4.297830e-07	1
7	rs12703998	147884280	1	7.136056e-05	4.679984e-07	1
7	rs77422637	147884599	2	1.829607e-04	1.357191e-06	1
7	rs2906313	147884606	0	-7.648820e-04	-5.670316e-06	1
7	rs2972100	147884662	0	6.839784e-04	5.221559e-06	1
7	rs17170877	147885463	1	7.136056e-05	4.679983e-07	1
7	rs62473473	147885474	5	3.290088e-05	2.550394e-07	1
7	rs13230925	147885534	8	1.052579e-04	7.427313e-07	1
7	rs2972099	147886451	1	7.761693e-04	6.079734e-06	1
7	rs118044214	147886758	0	7.708114e-05	5.973793e-07	1
7	rs17170878	147886864	12	-1.368813e-05	-9.567435e-08	1
7	rs12672587	147887641	1	5.876022e-05	3.851921e-07	1
7	rs1015931	147888914	1	-8.544633e-04	-6.518521e-06	1
7	rs2972098	147889379	1	7.383918e-04	5.762164e-06	1
7	rs2189979	147890428	1	-8.325135e-04	-6.312124e-06	1
7	rs4236491	147891123	1	7.799367e-05	5.113065e-07	1
7	rs73170525	147891420	5	-2.119620e-05	-1.631869e-07	1
7	rs76466359	147892469	4	4.004491e-04	3.146090e-06	1
7	rs4613897	147893855	1	-8.868866e-04	-6.828524e-06	1
7	rs4454212	147893887	0	8.047385e-04	6.406625e-06	1
7	rs12531693	147894002	1	-8.868866e-04	-6.828524e-06	1
7	rs34618925	147895075	11	-9.480105e-05	-6.957761e-07	1
7	rs4725767	147895100	0	2.201599e-04	1.453182e-06	1
7	rs112890376	147895712	5	-5.395708e-05	-4.139229e-07	1
7	rs75062538	147897494	8	3.377961e-04	2.641492e-06	1
7	rs6956460	147898538	0	5.819172e-04	4.617368e-06	1
7	rs4726925	147899223	1	8.618045e-05	5.977498e-07	1
7	rs10241724	147899678	1	-6.443430e-04	-4.561254e-06	1
7	rs10245185	147900046	1	-6.807323e-04	-4.860859e-06	1
7	chr7:147900830:I	147900830	1	3.956489e-04	3.028486e-06	1
7	rs4382390	147900962	1	7.235577e-04	5.235267e-06	1
7	rs4486103	147900985	4	7.558645e-04	5.536164e-06	1
7	rs4549702	147901016	2	8.127266e-04	6.039314e-06	1
7	chr7:147901540:D	147901540	0	3.582905e-04	2.726561e-06	1
7	rs4368898	147901658	2	-6.837413e-05	-4.979932e-07	1
7	rs4421277	147902079	1	3.094542e-04	2.208825e-06	1
7	rs6977696	147902435	2	4.546459e-04	3.175692e-06	1
7	rs75314116	147902844	1	4.089337e-04	3.136840e-06	1
7	rs6944384	147902886	2	4.659850e-04	3.259714e-06	1
7	rs10254469	147903083	0	-6.209935e-04	-4.374893e-06	1
7	rs10257606	147903093	6	2.056888e-04	1.445996e-06	1
7	rs56324284	147903170	2	3.966850e-04	2.746625e-06	1
7	rs6963532	147904151	1	2.695949e-04	1.912407e-06	1
7	rs6969922	147905139	3	-1.110385e-04	-8.161231e-07	1
7	rs57768895	147905146	1	3.471596e-04	2.628183e-06	1
7	rs10254641	147905440	2	-6.776775e-04	-4.825474e-06	1
7	rs10254881	147905623	3	-6.786095e-05	-4.949120e-07	1
7	rs11975702	147905708	5	2.653531e-04	1.850754e-06	1
7	rs62473475	147906302	12	-6.131246e-04	-4.318323e-06	1
7	rs76156136	147906908	7	4.182539e-05	3.197303e-07	1
7	rs4526286	147907326	46	1.734525e-04	1.161425e-06	1
7	rs10952735	147908210	8	-1.829894e-04	-1.229470e-06	1
7	rs4520084	147908658	5	3.591125e-05	2.395198e-07	1
7	rs4513897	147908694	17	-1.744360e-04	-1.242486e-06	1
7	rs10257925	147909536	14	-1.185218e-04	-7.953686e-07	1
7	rs73170538	147909653	11	2.923407e-04	2.109161e-06	1
7	rs11772339	147910820	13	-2.496913e-04	-1.701337e-06	1
7	rs3923876	147910970	22	2.441690e-04	1.638973e-06	1
7	rs12535375	147911748	21	1.199377e-05	7.996123e-08	1
7	rs7810803	147911940	6	2.184421e-05	1.541922e-07	1
7	rs73170543	147912042	3	-2.386940e-05	-1.726688e-07	1
7	rs78410409	147912719	15	-1.055001e-04	-7.430192e-07	1
7	rs10952736	147913788	15	2.444240e-04	1.646293e-06	1
7	rs6464857	147913794	3	4.468662e-05	3.154592e-07	1
7	rs116804492	147914848	8	1.615222e-06	1.235795e-08	1
7	rs12333931	147914885	3	1.831487e-04	1.291230e-06	1
7	rs34738210	147915034	14	-4.866970e-05	-3.457154e-07	1
7	rs1852861	147916318	21	-2.567141e-04	-1.730734e-06	1
7	rs77982180	147916324	14	-2.705010e-04	-1.952364e-06	1
7	rs11980421	147916800	3	4.420765e-04	3.060692e-06	1
7	chr7:147917907:D	147917907	1	1.272052e-04	9.233291e-07	1
7	rs28473428	147918404	1	5.559618e-05	4.017781e-07	1
