chr	rs	ps	n_miss	b	beta	gamma
8	chr8:65625337:D	65625337	1	-2.011824e-05	-2.084101e-06	1
8	chr8:65625938:D	65625938	2	-1.218708e-04	-2.750406e-05	1
8	rs73689573	65626897	1	6.806053e-04	5.795377e-05	1
8	chr8:65627337:I	65627337	0	2.073652e-03	1.095135e-04	1
8	rs9918785	65627804	1	6.806053e-04	5.795376e-05	1
8	rs9918790	65628180	0	2.114171e-03	1.121611e-04	1
8	chr8:65628233:I	65628233	0	2.157410e-03	1.192626e-04	1
8	rs4474057	65629420	1	-1.482786e-04	-1.512946e-05	1
8	rs73689574	65629791	1	6.806053e-04	5.795375e-05	1
8	rs13282180	65629801	1	1.908895e-03	8.397800e-05	1
8	rs11984562	65630201	1	1.378466e-03	5.683696e-05	1
8	rs62521095	65630720	1	1.733224e-03	2.248890e-04	1
8	rs4737677	65630771	1	6.806053e-04	5.795375e-05	1
8	rs7842113	65632038	0	-3.914565e-04	-7.583833e-05	1
8	rs34700548	65632184	0	1.858812e-03	7.403161e-05	1
8	rs34484820	65633400	0	2.157410e-03	1.192625e-04	1
8	chr8:65633485:I	65633485	2	-6.908144e-04	-8.876483e-05	1
8	rs73689575	65633827	1	6.898797e-04	5.946238e-05	1
8	rs73689576	65633926	1	7.769969e-04	6.366325e-05	1
8	rs4385495	65634357	0	1.858812e-03	7.403159e-05	1
8	rs73689578	65634731	1	7.584926e-04	4.243565e-05	1
8	chr8:65635056:I	65635056	1	7.764647e-04	7.262319e-05	1
8	rs62521111	65635280	0	1.632915e-03	5.612447e-05	1
8	chr8:65635295:D	65635295	9	1.977957e-03	8.141086e-05	1
8	rs62521112	65635339	2	2.754764e-03	2.770631e-04	1
8	rs9650211	65636139	1	1.058019e-03	4.374418e-05	1
8	rs36053206	65637309	1	1.058019e-03	4.374418e-05	1
8	rs62521114	65637942	0	2.166687e-03	1.208304e-04	1
8	rs61146973	65638023	3	2.082191e-04	6.903979e-06	1
8	rs118111353	65638634	1	-3.474589e-04	-8.777294e-05	1
8	rs77067667	65638660	0	-2.817202e-05	-3.211345e-06	1
8	rs10087071	65638743	0	3.098711e-04	8.723785e-06	1
8	rs113374270	65638988	6	-9.722830e-04	-2.494680e-04	1
8	rs13258167	65639566	0	2.166687e-03	1.208304e-04	1
8	rs10808739	65640260	0	2.152343e-03	1.422989e-04	1
8	rs34781030	65641102	0	2.248630e-03	1.654801e-04	1
8	rs4269577	65641261	0	-3.914565e-04	-7.583830e-05	1
8	rs58994922	65641267	0	2.248630e-03	1.654800e-04	1
8	rs34237366	65641578	0	2.166687e-03	1.208302e-04	1
8	rs4737199	65641907	0	2.248630e-03	1.654799e-04	1
8	rs116948456	65643002	0	-2.817202e-05	-3.211345e-06	1
8	rs117121965	65643034	0	-2.817202e-05	-3.211346e-06	1
8	rs117425349	65643438	0	-2.817202e-05	-3.211346e-06	1
8	rs116916010	65644426	0	-2.817202e-05	-3.211347e-06	1
8	rs62521118	65644782	0	2.248630e-03	1.654799e-04	1
8	rs28873972	65645038	0	2.088181e-03	1.078027e-04	1
8	rs28391816	65645661	0	7.526577e-04	9.110290e-05	1
8	rs4737678	65646643	0	2.195847e-03	1.479334e-04	1
8	rs117105706	65647801	0	4.548811e-04	8.546967e-05	1
8	rs72656477	65648422	1	-4.672861e-04	-5.082796e-05	1
8	rs145944326	65649047	3	2.615980e-04	4.888404e-05	1
8	rs35407243	65650449	0	2.195847e-03	1.479333e-04	1
8	rs10098783	65650493	0	-3.285385e-04	-5.964065e-05	1
8	chr8:65650928:D	65650928	0	-2.817202e-05	-3.211346e-06	1
8	rs4549812	65651221	0	-3.914565e-04	-7.583828e-05	1
