Filename Beta Pval_logistic
ENSG00000004700.15_chr12 -0.468692817911402 0.0293421076446508
ENSG00000005448.16_chr2 -0.532078722973088 0.0295894751204718
ENSG00000006837.11_chr5 0.545949521241298 0.0477930969366295
ENSG00000007520.3_chr16 -0.699393999726266 0.0117907314838651
ENSG00000007541.16_chr16 -0.421697520957445 0.0149356474785436
ENSG00000008382.15_chr19 0.339839925594726 0.0361539039115561
ENSG00000010030.13_chr6 0.513550187688808 0.0328653625869158
ENSG00000010219.13_chr12 -0.557016229734611 0.0237328339762131
ENSG00000010322.15_chr3 0.658044850121584 0.00137734208077647
ENSG00000010626.14_chr12 0.229019425752427 0.037095343328833
ENSG00000011021.21_chr1 -0.561727704837256 0.0127053614240277
ENSG00000011523.13_chr2 -0.38339945886299 0.0255587697559269
ENSG00000013375.15_chr6 -0.521422948138047 0.0205274291872172
ENSG00000013392.7_chr6 -0.400504984447726 0.0308896309688597
ENSG00000013561.17_chr5 0.725777142862889 0.0293254640782124
ENSG00000013573.16_chr12 -0.063881487056182 0.00485222842024314
ENSG00000015592.16_chr8 0.421161075355437 0.0430765416685539
ENSG00000021461.16_chr7 -0.469998219826083 0.0146794254647815
ENSG00000023041.11_chr10 0.279674430048276 0.0299763951086605
ENSG00000028203.17_chr12 0.404161778512298 0.0495714502631884
ENSG00000028839.9_chr6 0.622001388296185 0.0102010101453005
ENSG00000042445.13_chr2 -0.434040913179019 0.0309910734489324
ENSG00000048540.14_chr12 -0.362428565829301 0.0472743920550886
ENSG00000048707.13_chr1 0.507539709335418 0.0317664096494816
ENSG00000051620.10_chr6 -0.176439919944083 0.0406031293427269
ENSG00000053900.10_chr4 0.0896438231231839 0.0423244289182189
ENSG00000055208.18_chr6 -0.428128705890286 0.0382918237795139
ENSG00000055813.5_chr2 0.695574471749039 0.00199584862679558
ENSG00000057663.14_chr6 0.813893656147584 0.0144100755146368
ENSG00000058056.8_chr3 -0.334060766139806 0.0386124214200816
ENSG00000059691.11_chr4 -0.395176051821148 0.0196906170497497
ENSG00000059758.7_chr12 -0.446686384388621 0.0304739528198636
ENSG00000063438.16_chr5 0.121436600089498 0.0205749173030528
ENSG00000064419.13_chr7 -0.694950490641438 0.00128546444779095
ENSG00000064490.13_chr19 0.425378091529293 0.0302565669981994
ENSG00000065183.15_chr1 0.655911475059141 0.00805277015188594
ENSG00000065665.20_chr10 0.629050120788804 0.0066242999451285
ENSG00000065809.13_chr10 -0.541346058411465 0.0151990593530692
ENSG00000067066.16_chr2 0.201471084169474 0.0430994737348658
ENSG00000068745.14_chr3 -0.260736174870107 0.0220799028674003
ENSG00000068885.14_chr3 -0.687613403413051 0.0432267406454791
ENSG00000069764.9_chr16 0.606552314253597 0.0106044936908268
ENSG00000072062.13_chr19 0.622109709641322 0.0400761809564603
ENSG00000072135.12_chr2 -0.511725899157509 0.00434982527146343
ENSG00000072182.12_chr2 -0.366427587175181 0.0476881596447141
ENSG00000072682.18_chr5 0.614657078178106 0.00376752604976763
ENSG00000072818.11_chr17 -0.877262780333877 0.00609656536264122
ENSG00000073578.16_chr5 -0.862488133945578 0.00862096147659541
ENSG00000074071.14_chr16 -0.559810686822373 0.00813160684760513
ENSG00000074842.7_chr19 -1.01509330286145 0.0219540158355162
ENSG00000074855.10_chr19 -0.576541417273924 0.00258356642648696
ENSG00000074935.13_chr6 0.489141664736657 0.0394313537692217
ENSG00000075790.10_chr7 0.597460578535462 0.00897390747468479
ENSG00000075884.13_chr2 -0.604908337735798 0.0324436381993655
ENSG00000076003.4_chr2 -0.950570500363531 0.000225435113096844
ENSG00000076053.10_chr11 -0.470571197284367 0.0143241036859717
ENSG00000077616.10_chr11 -0.426407435073148 0.0102321200836482
ENSG00000078269.14_chr6 0.482542936358235 0.00173746449189846
ENSG00000078295.16_chr5 -0.743082249525498 0.00067974583750311
ENSG00000079691.17_chr6 0.619359089186194 0.00731763684046183
ENSG00000079999.13_chr19 -0.649041095203146 0.00523007453630144
ENSG00000081985.10_chr1 -0.816791026347565 2.97649721936826e-05
ENSG00000082898.16_chr2 -0.64563522489046 0.0155265279078645
ENSG00000083097.14_chr6 -0.371150172370726 0.00215789711620057
ENSG00000083444.16_chr1 0.492744377501442 0.026423313655242
ENSG00000083828.15_chr19 -0.542463892424271 0.00779049275277634
ENSG00000084073.8_chr1 -0.520789940282072 0.0307493491173616
ENSG00000084734.8_chr2 -0.456267733101414 0.0292451622977255
ENSG00000085433.15_chr1 -0.573424474735305 0.0083523800528849
ENSG00000086232.12_chr7 0.289783895038623 0.0122940562106948
ENSG00000086504.15_chr16 -0.678245501991127 0.00855189162168314
ENSG00000087077.13_chr7 0.410402219418021 0.0425985469151252
ENSG00000087502.17_chr12 -0.563960258588915 0.0106280262053438
ENSG00000089847.12_chr19 0.267716631627866 0.0424828694474036
ENSG00000090530.9_chr3 -0.256039828185648 0.025769029255729
ENSG00000090534.17_chr3 0.400628487014825 0.0495426947056402
ENSG00000090565.15_chr16 0.728503162794007 0.000217431911057057
ENSG00000090581.9_chr16 -0.424413439146212 0.0317714371817781
ENSG00000090905.18_chr16 -0.573074462610754 0.0274189951311442
ENSG00000091129.19_chr7 0.652341336965164 0.0293870413950568
ENSG00000091136.13_chr7 -0.304151527240628 0.0417648767775822
ENSG00000091732.15_chr7 -0.575891503488376 0.0400156197759261
ENSG00000093183.13_chr3 -0.18421953567617 0.00243810460037924
ENSG00000095066.11_chr19 0.567137119646216 0.0445932444880509
ENSG00000095794.19_chr10 0.606530439110266 0.0020666519983421
ENSG00000095906.16_chr16 -0.449094770541334 0.0226002712824049
ENSG00000096968.13_chr9 0.793407005883535 0.00115483160727992
ENSG00000099203.6_chr19 -0.691470343294494 0.048340402460873
ENSG00000099330.8_chr19 -0.0889077499338097 0.0492285112901353
ENSG00000101003.9_chr20 -0.520290058307406 0.0430539191679484
ENSG00000101224.17_chr20 0.475674525737213 0.0234737897678909
ENSG00000101307.15_chr20 -0.0490835507077866 0.0313392132106227
ENSG00000101333.16_chr20 -0.522700145445192 0.0358339912781941
ENSG00000103152.11_chr16 -0.824401994786022 0.00113071483980738
ENSG00000103227.18_chr16 -0.152535129058645 0.0229356599816491
ENSG00000103245.13_chr16 -0.570911038072243 0.0286657525855666
ENSG00000103253.17_chr16 -0.169273343538593 0.0162873849493465
ENSG00000103269.13_chr16 -0.266778611365215 0.0302355605462712
ENSG00000103343.12_chr16 0.470402442154339 0.00317594184287278
ENSG00000103363.14_chr16 -0.448030609934155 0.0343110385189863
ENSG00000103512.14_chr16 0.222295226899538 0.0434139028004257
ENSG00000103528.16_chr16 -0.480475555318844 0.0394385839414703
ENSG00000104221.12_chr8 0.479373278755844 0.0260457216859622
ENSG00000104312.7_chr8 0.379090669900001 0.035624949779939
ENSG00000104343.19_chr8 0.392566857116758 0.033426845551128
ENSG00000104687.12_chr8 -0.584866851265655 0.0162156829362285
ENSG00000104695.12_chr8 -0.596547126401976 0.0181148342557984
ENSG00000104774.12_chr19 -0.458751499209706 0.00292048431304806
ENSG00000104903.4_chr19 -0.562612734107817 0.0423731015135582
ENSG00000104957.13_chr19 -0.671107279321878 0.0173293975931451
ENSG00000105072.8_chr19 -0.307355430505269 0.0337156122247523
ENSG00000105355.8_chr19 -0.874497339663891 0.0177092624801207
ENSG00000105426.16_chr19 0.485442467229464 0.0321153160765056
ENSG00000105851.10_chr7 -1.40810010193372 7.36045333802772e-05
ENSG00000105948.13_chr7 -0.486655742183208 0.0328800436776999
ENSG00000106012.17_chr7 0.339615650877599 0.0467638964661054
ENSG00000106070.17_chr7 0.713254953694483 0.00279540155738359
